ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,8_Species,9_Is_it_a_juvenile,10_Foraging_type,11_Substrate,12_where,13_if_dead_decay_cla,14_tree_species,15_tree_size_class,16_time_spent_sec,17_distance_m,18_bearing,lat_19_location,long_19_location,accuracy_19_location,UTM_Northing_19_location,UTM_Easting_19_location,UTM_Zone_19_location,20_If_not_foraging,21_sex,22_height_ratio,23_comments,24_time_of_obs
395b7806-69a5-4781-98e4-faf8bca87a54,b69f6aeb-ecc3-4f26-b5ef-69a0c2a567a6,2025-07-07T13:07:44.000Z,2025-07-09T12:51:11.000Z,RHWO,RHWO,,gleaning/searching,alive,"secondary limb","1 live tree","Hardwood (oak?)",21-30cm,35,13.3,137,30.778416,-84.004435,4,3408882,786696,16R,Foraging,unknown,80,"A little ways off plot 2",09:06
5c0833ea-952f-41b3-be70-abf74d517d7c,8fbef385-598a-4802-84b7-aff04ea0c848,2025-07-08T13:05:02.000Z,2025-07-08T18:39:19.000Z,RHWO,RHWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,51-60cm,3,65,239,30.835559,-84.017199,5,3415186,785305,16R,Foraging,unknown,15,"Gleaned off shrub, quick and grabbed something and flew away with it",09:03
feb59a28-fd01-46b1-a150-a74b58b4eb0c,789de05f-5651-4d15-a599-799a81f3ee72,2025-07-08T14:21:35.000Z,2025-07-08T18:39:15.000Z,RCWO,RCWO,,flaking,dead,"tertiary limb","1 live tree",Pipa,51-60cm,24,16.2,245,30.846585,-84.020834,6,3416400,784924,16R,Foraging,unknown,90,UB,10:20
901a752e-7ea8-4017-955a-2773f29316b6,789de05f-5651-4d15-a599-799a81f3ee72,2025-07-08T13:55:14.000Z,2025-07-08T18:39:12.000Z,RCWO,RCWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pita,31-40cm,15,34.5,217,30.845861,-84.020014,8,3416321,785005,16R,Foraging,unknown,70,"Was on dead secondary before, then live bole after",09:54
9aade197-2388-4683-8c76-407f4dc7b5cd,f9f61b62-0325-493a-8909-e5b32d1e23f6,2025-07-08T11:34:28.000Z,2025-07-08T18:39:08.000Z,RCWO,RCWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,1-10cm,46,29,117,30.850374,-84.009762,7,3416848,785972,16R,Foraging,unknown,35,"With juv male",07:33
75ee0241-1d52-41b8-ae5c-ddb817b55c2c,f9f61b62-0325-493a-8909-e5b32d1e23f6,2025-07-08T11:25:57.000Z,2025-07-08T18:39:05.000Z,DOWO,DOWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,41-50cm,7,13.8,245,30.849856,-84.010791,8,3416788,785876,16R,Foraging,unknown,75,,07:25
d1d1ca3f-e9eb-4fc9-8fde-35de94a5bd5a,093952e7-fe5d-4b93-9135-55ae7fc41013,2025-07-07T13:20:36.000Z,2025-07-07T17:04:22.000Z,RHWO,RHWO,,Hawking,alive,"secondary limb","1 live tree",Pipa,51-60cm,6,48,173,30.76624,-84.000377,4,3407542,787121,16R,Foraging,unknown,65,"Caught something midair. Looked big",09:19
d3edd829-395c-4d51-97d0-c085f64343a2,e302f96c-c3a4-4b23-800c-d3957353fa7c,2025-07-07T15:10:05.000Z,2025-07-07T17:04:14.000Z,RHWO,RHWO,,Hawking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,21-30cm,7,62,95,30.758755,-84.01483,3,3406675,785759,16R,Foraging,unknown,10,"Pursuit of food and caught it. Looked big",11:08
19d16aa5-7c5a-4ffc-b85c-18fe21d419c7,e302f96c-c3a4-4b23-800c-d3957353fa7c,2025-07-07T14:59:23.000Z,2025-07-07T17:04:10.000Z,RBWO,RBWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Pipa,61-70cm,46,10,3,30.758592,-84.015532,4,3406655,785692,16R,Foraging,female,85,"Was doing same thing for 2min in piec. Stopped when she moved to secondary and stopped foraging",10:58
20914d69-ae38-41f3-aebd-7811d19456b3,e302f96c-c3a4-4b23-800c-d3957353fa7c,2025-07-07T11:27:39.000Z,2025-07-07T17:04:08.000Z,RHWO,RHWO,,Hawking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,1-10cm,5,50,4,30.758943,-84.013997,4,3406698,785838,16R,Foraging,unknown,5,"Hovered in mid aair about 3ft off ground.",07:26
a66a2e22-ca9a-44ea-b703-40b470e6798f,7d2d4bbc-ab63-4eb4-89f4-3d5f440fe0d1,2025-06-26T15:43:56.000Z,2025-06-26T17:12:18.000Z,RHWO,RHWO,,gleaning/searching,alive,ground,"1 live tree",Pine,31-40cm,130,32.3,354,30.66232,-84.216909,3,3395484,766673,16R,Foraging,unknown,20,"Sitting on lower bole of tree looking at the ground and going down to the ground. It stayed on the ground 10 seconds the first time, 3 seconds the second time, and 30 seconds the third time. It went back to the tree and kept looking at the ground before flying away.",11:39
4008ca3f-e080-47c0-8016-6e0b8ad9d576,e70307bc-f1fe-4865-8fed-d1047a61a5aa,2025-06-26T14:34:52.000Z,2025-06-26T14:52:27.000Z,RHWO,RHWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pita,51-60cm,42,48,13,30.649725,-84.215226,4,3394091,766869,16R,Foraging,unknown,85,"Jumping around onto spanish moss on bole and back to secondary and back onto bole repeatedly. Likely searching for food",10:33
66aa21d2-1532-4f2a-858b-d9100373b65c,e70307bc-f1fe-4865-8fed-d1047a61a5aa,2025-06-26T14:27:21.000Z,2025-06-26T14:52:25.000Z,RHWO,RHWO,,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree",Pita,61-70cm,20,62,70,30.650522,-84.216513,4,3394176,766743,16R,"Fighting different species (specify in comments)",unknown,55,"Faught male rbwo and won",10:26
a612b8a5-df50-4c9c-a69a-cdf32d6fb309,e70307bc-f1fe-4865-8fed-d1047a61a5aa,2025-06-26T14:26:24.000Z,2025-06-26T14:51:45.000Z,RBWO,RBWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,61-70cm,43,62,70,30.650491,-84.216537,4,3394173,766741,16R,Foraging,male,50,"Was searching on pine snag before this obs. Obs ended when on secondary limb for 15sec",10:25
73c189bc-56d3-4c8e-8929-4744c612559e,e70307bc-f1fe-4865-8fed-d1047a61a5aa,2025-06-26T14:00:18.000Z,2025-06-26T14:51:43.000Z,RHWO,RHWO,,Hawking,alive,"upper bole (above first secondary limb)","1 live tree",Piec,31-40cm,5,43,137,30.648963,-84.216624,3,3394003,766737,16R,Foraging,unknown,80,,09:59
0c35597b-619d-4f5b-96d4-42c24a81f6b1,e70307bc-f1fe-4865-8fed-d1047a61a5aa,2025-06-26T13:54:10.000Z,2025-06-26T14:51:40.000Z,RHWO,RHWO,,gleaning/searching,alive,ground,"1 live tree",Piec,31-40cm,4,17.4,47,30.650892,-84.216284,3,3394218,766764,16R,Foraging,unknown,0,,09:53
e3bc0a8a-d3aa-48b4-a483-cef982595c41,e70307bc-f1fe-4865-8fed-d1047a61a5aa,2025-06-26T13:39:21.000Z,2025-06-26T14:51:38.000Z,DOWO,DOWO,Yes,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,51-60cm,41,4,100,30.649563,-84.216396,3,3394070,766757,16R,Foraging,male,10,"With dad",09:38
6b68a547-1ebe-4b21-9521-55b0258ffe92,a224df85-90d0-4c3a-952d-d8db4e3657c2,2025-06-26T13:04:22.000Z,2025-06-26T14:51:34.000Z,RHWO,RHWO,,gleaning/searching,alive,ground,"1 live tree",Na,1-10cm,14,138,229,30.649733,-84.226334,4,3394066,765804,16R,Foraging,unknown,0,"Grabbed something from the ground and flew off",09:03
e0fc525f-dfe1-4b9f-a2ce-faf7c3c66e26,2f4f34b8-8540-4dbc-85cd-5f1ebb2b6a76,2025-06-26T12:30:05.000Z,2025-06-26T14:51:30.000Z,RCWO,RCWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pita,61-70cm,53,10,263,30.652634,-84.236529,3,3394363,764818,16R,Foraging,unknown,60,"Ub ub. Recently lightning struck tree",08:29
86fb9882-17d5-43b3-9f83-a8ef604d98d1,2f4f34b8-8540-4dbc-85cd-5f1ebb2b6a76,2025-06-26T12:31:03.000Z,2025-06-26T14:51:28.000Z,RHWO,RHWO,,Hawking,alive,"tertiary limb","1 live tree",Pita,51-60cm,5,74,53,30.652634,-84.236543,3,3394363,764817,16R,Foraging,unknown,85,"Hawked near or on tert limb of pine and flew off.one foraging bout",08:30
3405fae5-7f5a-4345-b202-b2bcbec7899c,3aada830-08fc-4457-bde1-ecff052ba0fa,2025-06-26T11:55:35.000Z,2025-06-26T14:51:24.000Z,RCWO,RCWO,,flaking,alive,"lower bole (below first secondary limb)","1 live tree",Pita,51-60cm,121,42,197,30.661233,-84.237885,3,3395313,764665,16R,Foraging,unknown,25,,07:54
3909cab0-1cee-44da-a2f6-d5204909f3f1,3aada830-08fc-4457-bde1-ecff052ba0fa,2025-06-26T11:46:47.000Z,2025-06-26T14:51:22.000Z,DOWO,DOWO,,gleaning/searching,dead,"secondary limb","3 dead ﹤3yr, tertiary limbs decaying",Piec,41-50cm,71,42,284,30.661252,-84.237593,3,3395316,764693,16R,Foraging,male,90,,07:45
2203150c-fdeb-4ad3-a27a-6738bc019da8,4cf9d61a-0018-4dd3-9ddc-46e00b2fd690,2025-06-25T12:57:48.000Z,2025-06-25T18:31:11.000Z,RHWO,RHWO,,gleaning/searching,dead,ground,"1 live tree",Pita,51-60cm,67,95,48,30.643194,-83.674914,3,3393111,243645,17R,Foraging,unknown,0,"Lots of other birds flew down near it. Perhaps feeding from feed lane",08:56
4aa7327c-449c-4031-8ed4-40b6aab8f708,4cf9d61a-0018-4dd3-9ddc-46e00b2fd690,2025-06-25T12:43:35.000Z,2025-06-25T18:31:10.000Z,DOWO,DOWO,,gleaning/searching,dead,"upper bole (above first secondary limb)","1 live tree","Quercus nigra",31-40cm,51,33.4,214,30.643081,-83.674734,4,3393098,243662,17R,Foraging,male,85,,08:42
78a1f334-1a11-40df-99be-6cb12769e4b6,3415af12-0c5b-4f9d-931c-2d5d260141c5,2025-06-25T16:25:43.000Z,2025-06-25T18:31:05.000Z,RHWO,RHWO,,gleaning/searching,alive,ground,"6 broken off top, bole intact",Pole,11-20cm,5,60,82,30.634191,-83.700512,3,3392171,241167,17R,Foraging,unknown,0,"Foraged from telephone pole",12:24
c9d33ecd-31e4-4cde-835a-b9cc800fc12f,3415af12-0c5b-4f9d-931c-2d5d260141c5,2025-06-25T15:58:56.000Z,2025-06-25T18:31:04.000Z,RHWO,RHWO,,gleaning/searching,dead,ground,"3 dead ﹤3yr, tertiary limbs decaying",Pita,31-40cm,4,240,70,30.633452,-83.700209,4,3392089,241194,17R,Foraging,unknown,0,,11:58
7b36ed44-81cf-4d4e-8002-43afb5cdb8d1,3415af12-0c5b-4f9d-931c-2d5d260141c5,2025-06-25T14:11:50.000Z,2025-06-25T18:31:02.000Z,RBWO,RBWO,,gleaning/searching,alive,"tertiary limb","1 live tree","Live oak",70+cm,20,36,170,30.633436,-83.702531,3,3392092,240971,17R,Foraging,female,55,"Was foraging on secondary branches before",10:10
8ebc7273-6447-4c8f-a8ef-a73303bf9f70,3415af12-0c5b-4f9d-931c-2d5d260141c5,2025-06-25T14:04:42.000Z,2025-06-25T18:31:00.000Z,RBWO,RBWO,Yes,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pita,51-60cm,95,22.5,148,30.633755,-83.702124,3,3392127,241011,17R,Foraging,unknown,80,,10:03
e7904c39-9a3f-45fb-a722-aba21d3e179c,3415af12-0c5b-4f9d-931c-2d5d260141c5,2025-06-25T11:43:43.000Z,2025-06-25T18:30:58.000Z,RBWO,RBWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Piel,51-60cm,137,95,345,30.632873,-83.700784,4,3392026,241137,17R,Foraging,male,5,"Foraging really low and did it again after this obs. Juv nearby",07:42
a1890db1-a5f3-41c4-b2a5-f2fcfb382c46,1b4990d9-7d29-4bc5-ad90-537bc30303ff,2025-06-25T14:20:36.000Z,2025-06-25T16:57:12.000Z,PIWO,PIWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pine,41-50cm,62,92,334,30.621554,-83.67681,3,3390716,243406,17R,Foraging,male,45,"Flew from tree to tree then stopped and gleaned for a while before starting to preen. Seemed to be gaping, possibly from heat.",10:18
e4518492-bae5-4921-907b-8afda1013e4f,24eb1edd-fbbe-414e-8d2d-83f641a72669,2025-06-24T15:52:32.000Z,2025-06-25T16:57:08.000Z,RCWO,RCWO,,flaking,alive,"secondary limb","1 live tree",Longleaf,41-50cm,47,16.3,294,30.767011,-84.000157,4,3407628,787140,16R,Foraging,unknown,75,"Foraging on the same tree next to another rcwo. Couldn't tell if one was a juvenile or not.",11:51
3e458267-76c9-40bb-a4aa-84c3fa80123a,24eb1edd-fbbe-414e-8d2d-83f641a72669,2025-06-24T15:53:34.000Z,2025-06-25T16:57:06.000Z,RCWO,RCWO,,flaking,alive,"secondary limb","1 live tree",Longleaf,41-50cm,52,16.3,294,30.767011,-84.000157,4,3407628,787140,16R,Foraging,unknown,70,"On the same tree foraging next to another RCWO. Couldn't tell if one was a juvenile or not",11:52
94adcf38-1fca-4d23-891e-c3ea21bfb708,55bb6026-fcfa-42e9-806f-0598980197dd,2025-06-24T11:27:35.000Z,2025-06-25T16:57:02.000Z,RBWO,RBWO,,"Other (includes not foraging)",dead,"upper bole (above first secondary limb)","4 loss of most tertiary limbs, secondary limbs present",Pine,41-50cm,1,50,127,30.759868,-84.014448,4,3406800,785792,16R,Resting/Preening/Vigilance,male,95,"Sitting at top of tree calling, preening, drumming, being vigilant, for at least 5 minutes",07:25
53f40924-7e7e-47a4-9f5a-8b2a7727f6b4,3e1b4cfa-3b35-4e2a-8ffd-845da14bb900,2025-06-24T16:05:38.000Z,2025-06-24T21:26:14.000Z,RHWO,RHWO,,Hawking,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,61-70cm,15,111,300,30.758454,-83.998975,5,3406677,212917,17R,Foraging,unknown,25,"2 bouts and ate something",12:04
f984c614-f1ab-4362-ac38-81a0e21cfee3,f623f4db-67e3-4f57-ae49-0f0118300900,2025-06-24T13:46:55.000Z,2025-06-24T21:26:10.000Z,RCWO,RCWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,31-40cm,197,28.8,216,30.783691,-83.998604,3,3409475,213028,17R,Foraging,unknown,95,,09:46
51538d57-92f0-454c-a3b2-98e5555db8e7,08e7cdbb-2fd5-4e94-8f13-0377b0465b2f,2025-06-24T11:30:52.000Z,2025-06-24T21:26:06.000Z,RCWO,RCWO,,flaking,alive,"secondary limb","1 live tree",Pipa,41-50cm,308,65,342,30.769258,-84.015539,14,3407838,785660,16R,Foraging,unknown,85,"With juv. Ended when foraged on tertiary limb of same tree for 45sec",07:28
90cd0f00-706a-4847-98c1-04455b9036d2,a4cb1c2a-5658-48b9-89a7-c3790d68017d,2025-06-18T15:43:13.000Z,2025-06-18T17:24:04.000Z,RHWO,RHWO,,"Other (includes not foraging)",dead,"secondary limb","5 loss most of secondary limbs",Pinus,61-70cm,15,55,112,30.649832,-84.226532,3,3394076,765784,16R,"Fighting different species (specify in comments)",unknown,50,"King bird fight and kingbird won",11:42
fb146125-c4d8-429e-88b0-077b351b00be,a4cb1c2a-5658-48b9-89a7-c3790d68017d,2025-06-18T15:24:54.000Z,2025-06-18T17:24:02.000Z,RHWO,RHWO,,Hawking,alive,"lower bole (below first secondary limb)","1 live tree",Pita,21-30cm,5,46,255,30.648637,-84.226772,3,3393943,765765,16R,Foraging,unknown,70,,11:24
e9f079c0-b8ef-4e0d-a187-c1170779cf93,a4cb1c2a-5658-48b9-89a7-c3790d68017d,2025-06-18T15:17:51.000Z,2025-06-18T17:24:00.000Z,RBWO,RBWO,,gleaning/searching,dead,"secondary limb","1 live tree",Pita,61-70cm,32,38.9,148,30.648414,-84.226209,3,3393920,765819,16R,Foraging,male,70,"Preened to stop obs. Female was in hardwoods",11:16
0f53d248-0889-4fb9-8687-fc7af64f1e6a,a4cb1c2a-5658-48b9-89a7-c3790d68017d,2025-06-18T14:58:21.000Z,2025-06-18T17:23:58.000Z,RHWO,RHWO,,Hawking,dead,"upper bole (above first secondary limb)","6 broken off top, bole intact",Pinus,70+cm,5,29,208,30.649704,-84.224175,3,3394067,766011,16R,Foraging,unknown,100,"1 foraging bout",10:57
049ed836-a315-4388-8065-9ff775f47141,b3add01d-ee55-48b5-ac25-a45091d5d19a,2025-06-18T14:21:47.000Z,2025-06-18T17:23:54.000Z,RHWO,RHWO,,Hawking,dead,"secondary limb","1 live tree",Piec,31-40cm,5,63,274,30.660525,-84.237015,3,3395237,764750,16R,Foraging,unknown,70,"Grabbed something, picked at it, hopped around canopy then fed it to juv",10:20
013c13e7-cb37-4baa-985e-c06eb69c117b,b3add01d-ee55-48b5-ac25-a45091d5d19a,2025-06-18T14:01:12.000Z,2025-06-18T17:23:52.000Z,RHWO,RHWO,,gleaning/searching,alive,ground,"1 live tree",Piec,11-20cm,28,38.7,46,30.661998,-84.236149,4,3395402,764829,16R,Foraging,unknown,0,,10:00
a8e4ea8e-bfb5-4719-b8c8-ad19c0405c25,b3add01d-ee55-48b5-ac25-a45091d5d19a,2025-06-18T12:52:45.000Z,2025-06-18T17:23:50.000Z,RBWO,RBWO,,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree",Prunus,21-30cm,20,75,143,30.659535,-84.238035,3,3395125,764655,16R,"Fighting same species",male,65,,08:51
293ccdea-4c6f-4525-918c-61a4478838f2,b3add01d-ee55-48b5-ac25-a45091d5d19a,2025-06-18T12:49:25.000Z,2025-06-18T17:23:48.000Z,PIWO,PIWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Prunus,21-30cm,143,88,145,30.659676,-84.2381,5,3395140,764648,16R,Foraging,female,95,"Eating berries",08:48
65f1007d-825e-4694-94a4-674967ef571f,b3add01d-ee55-48b5-ac25-a45091d5d19a,2025-06-18T12:23:07.000Z,2025-06-18T17:23:46.000Z,RCWO,RCWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pita,61-70cm,61,36,208,30.661155,-84.23822,4,3395304,764633,16R,Foraging,unknown,45,,08:22
9bee91ba-6762-4196-9afe-48c2fda04802,b3add01d-ee55-48b5-ac25-a45091d5d19a,2025-06-18T12:18:48.000Z,2025-06-18T17:23:45.000Z,RBWO,RBWO,,gleaning/searching,dead,"secondary limb","1 live tree",Sweetgum,51-60cm,53,30.9,179,30.661394,-84.238689,3,3395329,764587,16R,Foraging,female,85,,08:17
2a9f49f7-5866-4b20-a2f9-0bf8181d6177,49ef9280-7a55-421f-8f56-8aa73f68b279,2025-06-17T20:12:27.000Z,2025-06-17T20:57:06.000Z,RBWO,RBWO,,gleaning/searching,alive,"tertiary limb","1 live tree",Prunus,21-30cm,85,29,336,30.844822,-84.020815,3,3416204,784931,16R,Foraging,female,55,"Eating cherry berries. Not sure if it is black cherry",16:11
316bca96-aa38-47fc-bc06-70325987f052,49ef9280-7a55-421f-8f56-8aa73f68b279,2025-06-17T20:05:52.000Z,2025-06-17T20:57:04.000Z,RHWO,RHWO,,Hawking,alive,"secondary limb","1 live tree",Pipa,51-60cm,6,54,85,30.843476,-84.020871,4,3416055,784930,16R,Foraging,unknown,60,"1 foraging bout",16:05
457dc568-6d20-4d51-b08b-c43ec0a5feeb,49ef9280-7a55-421f-8f56-8aa73f68b279,2025-06-17T19:55:18.000Z,2025-06-17T20:57:02.000Z,RCWO,RCWO,,gleaning/searching,dead,"secondary limb","1 live tree",Pipa,31-40cm,33,23,79,30.842642,-84.020839,5,3415962,784936,16R,Foraging,unknown,55,,15:54
ffa4195f-3fd7-4950-9277-611edf9b64fc,b2ed630a-10b4-4738-af7d-8e998c6a466f,2025-06-17T19:02:09.000Z,2025-06-17T20:56:58.000Z,RCWO,RCWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,1-10cm,50,30.9,194,30.848044,-84.01058,7,3416588,785901,16R,Foraging,unknown,40,"Was foraging on recently dead pine bole nearby before this obs for like 3min",15:01
e9ef885c-4b47-4b04-a706-ec79fc107e0a,b2ed630a-10b4-4738-af7d-8e998c6a466f,2025-06-17T18:54:18.000Z,2025-06-17T20:56:56.000Z,RBWO,RBWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,41-50cm,23,26,269,30.848132,-84.010618,6,3416597,785897,16R,Foraging,female,60,"Looking under bark, then leaped forward up the tree and while in flight grabbed a big bug from the bark right above where she was just foraging.",14:52
658c2c69-6700-4463-8f42-6b64583bac71,b2ed630a-10b4-4738-af7d-8e998c6a466f,2025-06-17T18:56:38.000Z,2025-06-17T20:56:54.000Z,RBWO,RBWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Pipa,51-60cm,23,48,225,30.84813,-84.010635,7,3416597,785896,16R,Foraging,male,25,,14:55
587b5a8a-cf71-4c7e-a674-ad972b8d94ee,b2ed630a-10b4-4738-af7d-8e998c6a466f,2025-06-17T18:46:15.000Z,2025-06-17T20:56:52.000Z,NOFL,NOFL,,gleaning/searching,alive,ground,"1 live tree",Pipa,11-20cm,315,54,266,30.84822,-84.010383,5,3416608,785919,16R,Foraging,female,0,,14:41
bdeee0d8-9920-4e47-a462-d3fb19eb276f,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T17:49:04.000Z,2025-06-17T20:56:48.000Z,DOWO,DOWO,Yes,"Other (includes not foraging)",dead,"secondary limb","1 live tree",Pita,51-60cm,500,25,85,30.86037,-84.013542,6,3417947,785581,16R,Excavation,male,50,"Seems to be excavating limb. May have been its nest tree but limb is like volcano and open at the end. Cute",13:47
85ad0c4c-4501-4f8c-bda8-ff604b1f5d3e,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T17:24:22.000Z,2025-06-17T20:56:46.000Z,DOWO,DOWO,,gleaning/searching,dead,"secondary limb","1 live tree","Live oak",51-60cm,34,18,356,30.859988,-84.016469,3,3417897,785302,16R,Foraging,male,50,,13:23
b5b5b8a3-28c2-4dbe-9aa8-bb3807d6c827,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T17:10:55.000Z,2025-06-17T20:56:44.000Z,PIWO,PIWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree","Live oak",41-50cm,48,49.9,216,30.859485,-84.015998,3,3417843,785349,16R,Foraging,male,35,"Not doing much",13:09
69dd2725-a32b-4f38-a22f-a23a5b17b3ea,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T16:59:03.000Z,2025-06-17T20:56:42.000Z,RCWO,RCWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pita,21-30cm,47,50,147,30.860438,-84.01442,5,3417952,785497,16R,Foraging,unknown,55,,12:58
b492dcbd-0192-448f-b8b6-1e5da7b80a63,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T16:38:34.000Z,2025-06-17T20:56:40.000Z,RBWO,RBWO,Yes,"Other (includes not foraging)",alive,"upper bole (above first secondary limb)","1 live tree",Sweetgum,31-40cm,15,8,90,30.86052,-84.016604,4,3417956,785288,16R,Foraging,unknown,50,"Gcfl fight, gcfl won",12:37
37106cce-833c-4377-b57c-bfa54da12522,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T16:30:13.000Z,2025-06-17T20:56:39.000Z,RHWO,RHWO,,gleaning/searching,alive,ground,"1 live tree",Pipa,1-10cm,6,51,184,30.860549,-84.016649,3,3417959,785283,16R,Foraging,unknown,0,"Did it again 70 sec later same spot",12:29
6c13b941-a782-4a60-b19c-694965b7da7d,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T16:25:36.000Z,2025-06-17T20:56:37.000Z,RCWO,RCWO,,gleaning/searching,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,41-50cm,200,42,89,30.860909,-84.016531,3,3417999,785294,16R,Foraging,unknown,65,"With juv following",12:24
ad06961b-7832-4be2-b3ea-720b39e60e0d,f0df4275-723a-4bb2-9562-c6d1984a6667,2025-06-17T15:59:11.000Z,2025-06-17T20:56:35.000Z,RHWO,RHWO,,Hawking,dead,"upper bole (above first secondary limb)","5 loss most of secondary limbs",Pinus,31-40cm,6,41,334,30.861834,-84.014431,7,3418107,785492,16R,Foraging,unknown,50,"1 foraging bout",11:58
930238c2-5285-4c68-bca6-a5ddbccea074,29a04708-0ac5-4d62-a089-f1b18d1c7982,2025-06-17T14:58:53.000Z,2025-06-17T20:56:31.000Z,RCWO,RCWO,,flaking,alive,"upper bole (above first secondary limb)","1 live tree",Pipa,51-60cm,160,22.8,185,30.866645,-84.022341,5,3418620,784721,16R,Foraging,unknown,95,"Flaking and drumming every once in a while",10:57
656b9292-56c7-4b13-8324-7b1a2a22f951,29a04708-0ac5-4d62-a089-f1b18d1c7982,2025-06-17T14:52:48.000Z,2025-06-17T20:56:29.000Z,RCWO,RCWO,,"Other (includes not foraging)",alive,"secondary limb","1 live tree",Pipa,41-50cm,100,5,90,30.866694,-84.022382,4,3418626,784717,16R,"Fighting same species",unknown,90,"Chasing another rcwo around canopy near cluster",10:52
013311f2-f9ee-4d9c-8f2b-95786345d0ca,29a04708-0ac5-4d62-a089-f1b18d1c7982,2025-06-17T14:40:33.000Z,2025-06-17T20:56:27.000Z,HAWO,HAWO,,drilling/probing,dead,"secondary limb","1 live tree",Pipa,41-50cm,155,48,139,30.866121,-84.022629,5,3418562,784695,16R,Foraging,female,75,"No white on outer tail feathers, loud with dowo nearby",10:38
878af32e-4e68-4c9f-8dd2-539de82e0042,29a04708-0ac5-4d62-a089-f1b18d1c7982,2025-06-17T14:38:22.000Z,2025-06-17T20:56:25.000Z,RCWO,RCWO,,gleaning/searching,alive,"secondary limb","1 live tree",Pipa,51-60cm,46,95,128,30.866124,-84.022636,4,3418562,784694,16R,Foraging,unknown,90,,10:37
4a9aceec-0989-46a9-a463-7f32af49f67d,29a04708-0ac5-4d62-a089-f1b18d1c7982,2025-06-17T13:09:46.000Z,2025-06-17T20:56:23.000Z,DOWO,DOWO,,gleaning/searching,alive,"lower bole (below first secondary limb)","1 live tree",Hardwood,1-10cm,119,83,234,30.866678,-84.024581,5,3418618,784506,16R,Foraging,male,5,"Foraged really low on really small shrub. Not sure what species of tree it is",09:08
